"AID","x","y","TelemDt"
"W55",717865,9856302,"2017-08-14 20:30:00"
"W55",717885.7,9856160,"2017-08-15 00:30:00"
"W55",714700.2,9852790,"2017-08-15 04:30:00"
"W55",711563.9,9843942,"2017-08-15 08:30:00"
"W55",711414.3,9840495,"2017-08-15 12:30:00"
"W55",710688,9840032,"2017-08-15 16:30:00"
"W55",707883.6,9839224,"2017-08-15 20:30:00"
"W55",706868.4,9838571,"2017-08-16 00:30:00"
"W55",703625.3,9836942,"2017-08-16 04:30:00"
"W55",702749.2,9836424,"2017-08-16 08:30:00"
"W55",697494.8,9835172,"2017-08-16 12:30:00"
"W55",693846.3,9834230,"2017-08-16 16:30:00"
"W55",693113.2,9834311,"2017-08-16 20:30:00"
"W55",692933.2,9834422,"2017-08-17 00:30:00"
"W55",691494.3,9832468,"2017-08-17 04:30:00"
"W55",690351.3,9831292,"2017-08-17 08:30:00"
"W55",690549.2,9831089,"2017-08-17 12:30:00"
"W55",690758.7,9830704,"2017-08-17 16:30:00"
"W55",690616.4,9830933,"2017-08-17 20:30:00"
"W55",691653.7,9829749,"2017-08-18 00:30:00"
"W55",692525.4,9828505,"2017-08-18 04:30:00"
"W55",691636.5,9827006,"2017-08-18 08:30:00"
"W55",692615.3,9826035,"2017-08-18 12:30:00"
"W55",693405.7,9825414,"2017-08-18 16:30:00"
"W55",693540.6,9825306,"2017-08-18 20:30:00"
"W55",693745.9,9824761,"2017-08-19 00:30:00"
"W55",698226.3,9822241,"2017-08-19 04:30:00"
"W55",698051.4,9821677,"2017-08-19 08:30:00"
"W55",697547.1,9821126,"2017-08-19 12:30:00"
"W55",697743.8,9820855,"2017-08-19 16:30:00"
"W55",697773.2,9820726,"2017-08-19 20:30:00"
"W55",697775.2,9820600,"2017-08-20 00:30:00"
"W55",696536.6,9821438,"2017-08-20 04:30:00"
"W55",695993.2,9821993,"2017-08-20 08:30:00"
"W55",696185.8,9821800,"2017-08-20 12:30:00"
"W55",695914.5,9820980,"2017-08-20 16:30:00"
"W55",697262.4,9820845,"2017-08-20 20:30:00"
"W55",697540,9820662,"2017-08-21 00:30:00"
"W55",697034.6,9821386,"2017-08-21 04:30:00"
"W55",696835.2,9821459,"2017-08-21 08:30:00"
"W55",696960.9,9821164,"2017-08-21 12:30:00"
"W55",697678.8,9821023,"2017-08-21 16:30:00"
"W55",697674.2,9820773,"2017-08-21 20:30:00"
"W55",697657.7,9820671,"2017-08-22 00:30:00"
"W55",697607.3,9821213,"2017-08-22 04:30:00"
"W55",696202.6,9821939,"2017-08-22 08:30:00"
"W55",695996.3,9821401,"2017-08-22 12:30:00"
"W55",697134.5,9820901,"2017-08-22 16:30:00"
"W55",700039.8,9822244,"2017-08-22 20:30:00"
"W55",699884.1,9820630,"2017-08-23 00:30:00"
"W55",699800.9,9819083,"2017-08-23 04:30:00"
"W55",699217.6,9818508,"2017-08-23 08:30:00"
"W55",698949.5,9818186,"2017-08-23 12:30:00"
"W55",698918.1,9818664,"2017-08-23 16:30:00"
"W55",699047.4,9818942,"2017-08-23 20:30:00"
"W55",699045.8,9819495,"2017-08-24 00:30:00"
"W55",698967.4,9818284,"2017-08-24 04:30:00"
"W55",698855.2,9817668,"2017-08-24 08:30:00"
"W55",699738.5,9818365,"2017-08-24 12:30:00"
"W55",700228,9818372,"2017-08-24 16:30:00"
"W55",700751,9818589,"2017-08-24 20:30:00"
"W55",701089.5,9818241,"2017-08-25 00:30:00"
"W55",704091.5,9816190,"2017-08-25 04:30:00"
"W55",704620.9,9815107,"2017-08-25 08:30:00"
"W55",705295.2,9814849,"2017-08-25 12:30:00"
"W55",706583.3,9814978,"2017-08-25 16:30:00"
"W55",707021.6,9815208,"2017-08-25 20:30:00"
"W55",707530.8,9814679,"2017-08-26 00:30:00"
"W55",707145.9,9814224,"2017-08-26 04:30:00"
"W55",707247.5,9813832,"2017-08-26 08:30:00"
"W55",707408.7,9813871,"2017-08-26 12:30:00"
"W55",708070.3,9813376,"2017-08-26 16:30:00"
"W55",708234.3,9812922,"2017-08-26 20:30:00"
"W55",708510,9812286,"2017-08-27 00:30:00"
"W55",708716.8,9812105,"2017-08-27 04:30:00"
"W55",709529.6,9811706,"2017-08-27 08:30:00"
"W55",710356.2,9811214,"2017-08-27 12:30:00"
"W55",711414.2,9811611,"2017-08-27 16:30:00"
"W55",711918.5,9812000,"2017-08-27 20:30:00"
"W55",711848,9811961,"2017-08-28 00:30:00"
"W55",711808.9,9811079,"2017-08-28 04:30:00"
"W55",711419.3,9810645,"2017-08-28 08:30:00"
"W55",710437.8,9810108,"2017-08-28 12:30:00"
"W55",709814.7,9810170,"2017-08-28 16:30:00"
"W55",711524.1,9809977,"2017-08-28 20:30:00"
"W55",712073.1,9810043,"2017-08-29 00:30:00"
"W55",711775.1,9808399,"2017-08-29 04:30:00"
"W55",710980,9807550,"2017-08-29 08:30:00"
"W55",711467.3,9807764,"2017-08-29 12:30:00"
"W55",712167.5,9808156,"2017-08-29 16:30:00"
"W55",713095,9807323,"2017-08-29 20:30:00"
"W55",712992.7,9807293,"2017-08-30 00:30:00"
"W55",712917.3,9807138,"2017-08-30 04:30:00"
"W55",712761.3,9806993,"2017-08-30 08:30:00"
"W55",712850.4,9806922,"2017-08-30 12:30:00"
"W55",714290.7,9807124,"2017-08-30 16:30:00"
"W55",714557.5,9807402,"2017-08-30 20:30:00"
"W55",714664.2,9807409,"2017-08-31 00:30:00"
"W55",713018.3,9804730,"2017-08-31 08:30:00"
"W55",713184.5,9804229,"2017-08-31 12:30:00"
"W55",713402.1,9804030,"2017-08-31 16:30:00"
"W55",713462.9,9802061,"2017-08-31 20:30:00"
"W55",714818.6,9802313,"2017-09-01 00:30:00"
"W55",715429.6,9800638,"2017-09-01 04:30:00"
"W55",718917.9,9796966,"2017-09-01 08:30:00"
"W55",719389.5,9796761,"2017-09-01 12:30:00"
"W55",720038.7,9795799,"2017-09-01 16:30:00"
"W55",719996.6,9795474,"2017-09-01 20:30:00"
"W55",719881.6,9795467,"2017-09-02 00:30:00"
"W55",721647.5,9795310,"2017-09-02 04:30:00"
"W55",722651.1,9793834,"2017-09-02 08:30:00"
"W55",723295.5,9790783,"2017-09-02 12:30:00"
"W55",723367.4,9790606,"2017-09-02 16:30:00"
"W55",724005.4,9790061,"2017-09-02 20:30:00"
"W55",724182.6,9790000,"2017-09-03 00:30:00"
"W55",724770.3,9789466,"2017-09-03 04:30:00"
"W55",725553,9787278,"2017-09-03 08:30:00"
"W55",725726.4,9784133,"2017-09-03 12:30:00"
"W55",726265.1,9783775,"2017-09-03 16:30:00"
"W55",726554.4,9783748,"2017-09-03 20:30:00"
"W55",726606.9,9783760,"2017-09-04 00:30:00"
"W55",726291.4,9782237,"2017-09-04 04:30:00"
"W55",725855.6,9781769,"2017-09-04 08:30:00"
"W55",725448.6,9780984,"2017-09-04 12:30:00"
"W55",725262.9,9780746,"2017-09-04 16:30:00"
"W55",725195.3,9780261,"2017-09-04 20:30:00"
"W55",725146.4,9780478,"2017-09-05 00:30:00"
"W55",725317.2,9780316,"2017-09-05 04:30:00"
"W55",725337.8,9780061,"2017-09-05 08:30:00"
"W55",725392.5,9779811,"2017-09-05 12:30:00"
"W55",725423.4,9779505,"2017-09-05 16:30:00"
"W55",725248.3,9779635,"2017-09-05 20:30:00"
"W55",725198.8,9779668,"2017-09-06 00:30:00"
"W55",724722,9779785,"2017-09-06 04:30:00"
"W55",724085.6,9779740,"2017-09-06 08:30:00"
"W55",724465.9,9779520,"2017-09-06 12:30:00"
"W55",724352,9779246,"2017-09-06 16:30:00"
"W55",724108.2,9778038,"2017-09-06 20:30:00"
"W55",724245.9,9778478,"2017-09-07 00:30:00"
"W55",723575.5,9777161,"2017-09-07 04:30:00"
"W55",723576.5,9777161,"2017-09-07 08:30:00"
"W55",723529.6,9777322,"2017-09-07 12:30:00"
"W55",725065.8,9777646,"2017-09-07 16:30:00"
"W55",724932.2,9778250,"2017-09-07 20:30:00"
"W55",724952.3,9778404,"2017-09-08 00:30:00"
"W55",724726.6,9780798,"2017-09-08 04:30:00"
"W55",725197.7,9781620,"2017-09-08 08:30:00"
"W55",726061.3,9781220,"2017-09-08 12:30:00"
"W55",726173.5,9781231,"2017-09-08 16:30:00"
"W55",726171,9781204,"2017-09-08 20:30:00"
"W55",726165.1,9781200,"2017-09-09 00:30:00"
"W55",724446.4,9782722,"2017-09-09 04:30:00"
"W55",724591.9,9783383,"2017-09-09 08:30:00"
"W55",724171,9783694,"2017-09-09 12:30:00"
"W55",724400.3,9783700,"2017-09-09 16:30:00"
"W55",724295.9,9783848,"2017-09-09 20:30:00"
"W55",724333.4,9783923,"2017-09-10 00:30:00"
"W55",724939.3,9786907,"2017-09-10 04:30:00"
"W55",724763.7,9788479,"2017-09-10 08:30:00"
"W55",724282.4,9789242,"2017-09-10 12:30:00"
"W55",724334.3,9789344,"2017-09-10 16:30:00"
"W55",724107,9790054,"2017-09-10 20:30:00"
"W55",724082.3,9790088,"2017-09-11 00:30:00"
"W55",722956.7,9792006,"2017-09-11 04:30:00"
"W55",721867.9,9793174,"2017-09-11 08:30:00"
"W55",722225.6,9793981,"2017-09-11 12:30:00"
"W55",722864.7,9794521,"2017-09-11 16:30:00"
"W55",722884,9794631,"2017-09-11 20:30:00"
"W55",722966.8,9794593,"2017-09-12 00:30:00"
"W55",722237.8,9794749,"2017-09-12 04:30:00"
"W55",721062,9795688,"2017-09-12 08:30:00"
"W55",721974.3,9795679,"2017-09-12 12:30:00"
"W55",721075.4,9797908,"2017-09-12 16:30:00"
"W55",720976.9,9797873,"2017-09-12 20:30:00"
"W55",720994.2,9797991,"2017-09-13 00:30:00"
"W55",719571,9801257,"2017-09-13 04:30:00"
"W55",719067.3,9801628,"2017-09-13 08:30:00"
"W55",719127.1,9802040,"2017-09-13 12:30:00"
"W55",718613.5,9802331,"2017-09-13 16:30:00"
"W55",718528.7,9802353,"2017-09-13 20:30:00"
"W55",717687.2,9802958,"2017-09-14 00:30:00"
"W55",717810.9,9803441,"2017-09-14 04:30:00"
"W55",717112.3,9804449,"2017-09-14 08:30:00"
"W55",716996.9,9805021,"2017-09-14 12:30:00"
"W55",716674.8,9806953,"2017-09-14 16:30:00"
"W55",716578.3,9807299,"2017-09-14 20:30:00"
"W55",716295.6,9807317,"2017-09-15 00:30:00"
"W55",714931.1,9808243,"2017-09-15 04:30:00"
"W55",714204.3,9807863,"2017-09-15 08:30:00"
"W55",713869.9,9807186,"2017-09-15 12:30:00"
"W55",714428.6,9806868,"2017-09-15 16:30:00"
"W55",715122.6,9808102,"2017-09-15 20:30:00"
"W55",715015.2,9808572,"2017-09-16 00:30:00"
"W55",714857.7,9809854,"2017-09-16 04:30:00"
"W55",713689.9,9810045,"2017-09-16 08:30:00"
"W55",713614.8,9809812,"2017-09-16 12:30:00"
"W55",713651.1,9809799,"2017-09-16 16:30:00"
"W55",713831.1,9809742,"2017-09-16 20:30:00"
"W55",714284.8,9810143,"2017-09-17 00:30:00"
"W55",716926.2,9807879,"2017-09-17 04:30:00"
"W55",717670.2,9806690,"2017-09-17 08:30:00"
"W55",717669.4,9805598,"2017-09-17 12:30:00"
"W55",718199.4,9804852,"2017-09-17 16:30:00"
"W55",718157.2,9804949,"2017-09-17 20:30:00"
"W55",718198.6,9804585,"2017-09-18 00:30:00"
"W55",719424.7,9801170,"2017-09-18 04:30:00"
"W55",719423.4,9798968,"2017-09-18 08:30:00"
"W55",719533.5,9796100,"2017-09-18 12:30:00"
"W55",719783.8,9795223,"2017-09-18 16:30:00"
"W55",719604.1,9794788,"2017-09-18 20:30:00"
"W55",722405.5,9794924,"2017-09-19 00:31:00"
"W55",721529.6,9789146,"2017-09-19 04:30:00"
"W55",722003.3,9789465,"2017-09-19 08:30:00"
"W55",722844.9,9789764,"2017-09-19 12:30:00"
"W55",723929.8,9790340,"2017-09-19 16:30:00"
"W55",724538.1,9790588,"2017-09-19 20:30:00"
"W55",725095.6,9790122,"2017-09-20 00:30:00"
"W55",726220.4,9789432,"2017-09-20 04:30:00"
"W55",726696.2,9788773,"2017-09-20 08:30:00"
"W55",726451.4,9786286,"2017-09-20 12:30:00"
"W55",727239.9,9784919,"2017-09-20 16:30:00"
"W55",727281.3,9784901,"2017-09-20 20:30:00"
"W55",727252.1,9784788,"2017-09-21 00:30:00"
"W55",722342.1,9782819,"2017-09-21 04:30:00"
"W55",717676.5,9783437,"2017-09-21 08:30:00"
"W55",715611.8,9782949,"2017-09-21 12:30:00"
"W55",715290.7,9782428,"2017-09-21 16:30:00"
"W55",715354.4,9782124,"2017-09-21 20:30:00"
"W55",715103.9,9782248,"2017-09-22 00:30:00"
"W55",715148.6,9783182,"2017-09-22 04:30:00"
"W55",714907.1,9784353,"2017-09-22 08:30:00"
"W55",713900.6,9784518,"2017-09-22 12:30:00"
"W55",714517,9783555,"2017-09-22 16:30:00"
"W55",714334.7,9783494,"2017-09-22 20:30:00"
"W55",713873.2,9784501,"2017-09-23 00:30:00"
"W55",713175,9785027,"2017-09-23 04:30:00"
"W55",711839.7,9784878,"2017-09-23 08:30:00"
"W55",711581.7,9782159,"2017-09-23 12:30:00"
"W55",710952.2,9780202,"2017-09-23 16:30:00"
"W55",710989.3,9780013,"2017-09-23 20:30:00"
"W55",711681.1,9781273,"2017-09-24 00:30:00"
"W55",715713.1,9783972,"2017-09-24 04:30:00"
"W55",716425.6,9785696,"2017-09-24 08:30:00"
"W55",716547.6,9785757,"2017-09-24 12:30:00"
"W55",717222.9,9785753,"2017-09-24 16:30:00"
"W55",717409.2,9786102,"2017-09-24 20:30:00"
"W55",717397.4,9786449,"2017-09-25 00:30:00"
"W55",718603.9,9788056,"2017-09-25 04:30:00"
"W55",718843.1,9790078,"2017-09-25 08:30:00"
"W55",719405.4,9791111,"2017-09-25 12:30:00"
"W55",719392.6,9791384,"2017-09-25 16:30:00"
"W55",719172.7,9791252,"2017-09-25 20:30:00"
"W55",719041.8,9791814,"2017-09-26 00:30:00"
"W55",719758.9,9795873,"2017-09-26 04:30:00"
"W55",719527.5,9797264,"2017-09-26 08:30:00"
"W55",718338.3,9797350,"2017-09-26 12:30:00"
"W55",717038.4,9796696,"2017-09-26 16:30:00"
"W55",717131.2,9796950,"2017-09-26 20:30:00"
"W55",716727.4,9797757,"2017-09-27 00:30:00"
"W55",716027.6,9798533,"2017-09-27 04:30:00"
"W55",715704,9798270,"2017-09-27 08:30:00"
"W55",714916,9799036,"2017-09-27 12:30:00"
"W55",714831.3,9799109,"2017-09-27 16:30:00"
"W55",714908.2,9799618,"2017-09-27 20:30:00"
"W55",714984.4,9799868,"2017-09-28 00:30:00"
"W55",714690.4,9800362,"2017-09-28 04:30:00"
"W55",713886.2,9801039,"2017-09-28 08:30:00"
"W55",714627,9800581,"2017-09-28 12:31:00"
"W55",715759.6,9800508,"2017-09-28 16:30:00"
"W55",715701.7,9800444,"2017-09-28 20:30:00"
"W55",715460.1,9800019,"2017-09-29 00:30:00"
"W55",713082.1,9800803,"2017-09-29 04:30:00"
"W55",712544.4,9801703,"2017-09-29 08:30:00"
"W55",712649.9,9800579,"2017-09-29 12:30:00"
"W55",713960.9,9800330,"2017-09-29 16:30:00"
"W55",714001.3,9799931,"2017-09-29 20:30:00"
"W55",714926.5,9799499,"2017-09-30 00:30:00"
"W55",714050.9,9799791,"2017-09-30 04:30:00"
"W55",712769.7,9801096,"2017-09-30 08:30:00"
"W55",712288.5,9802469,"2017-09-30 12:30:00"
"W55",711975.8,9802968,"2017-09-30 16:30:00"
"W55",712048.3,9803182,"2017-09-30 20:30:00"
"W55",712018.4,9803102,"2017-10-01 00:30:00"
"W55",711982.9,9804136,"2017-10-01 04:30:00"
"W55",711897.4,9804111,"2017-10-01 08:30:00"
"W55",711864.1,9804476,"2017-10-01 12:30:00"
"W55",712732.2,9804856,"2017-10-01 16:30:00"
"W55",713088.1,9806517,"2017-10-01 20:30:00"
"W55",712805.5,9806540,"2017-10-02 00:30:00"
"W55",712318.7,9806904,"2017-10-02 04:30:00"
"W55",712604.2,9807237,"2017-10-02 08:30:00"
"W55",712554,9807125,"2017-10-02 12:30:00"
"W55",712349.6,9807538,"2017-10-02 16:30:00"
"W55",712360.1,9807677,"2017-10-02 20:30:00"
"W55",711627,9807112,"2017-10-03 00:30:00"
"W55",711904.3,9807039,"2017-10-03 04:30:00"
"W55",711564.4,9807157,"2017-10-03 08:30:00"
"W55",711523.6,9807813,"2017-10-03 12:30:00"
"W55",711454.5,9807468,"2017-10-03 16:30:00"
"W55",711352.8,9807745,"2017-10-03 20:30:00"
"W55",711340.3,9808048,"2017-10-04 00:30:00"
"W55",710539.6,9808342,"2017-10-04 04:30:00"
"W55",710735.5,9809212,"2017-10-04 08:30:00"
"W55",711151.9,9809481,"2017-10-04 12:30:00"
"W55",711581.9,9809309,"2017-10-04 16:30:00"
"W55",711516.4,9809549,"2017-10-04 20:30:00"
"W55",710834.8,9810624,"2017-10-05 00:30:00"
"W55",709929.4,9811034,"2017-10-05 04:30:00"
"W55",709013.4,9810926,"2017-10-05 08:30:00"
"W55",708948.1,9810294,"2017-10-05 12:30:00"
"W55",708192,9810646,"2017-10-05 16:30:00"
"W55",708300.6,9811303,"2017-10-05 20:30:00"
"W55",708000.5,9812207,"2017-10-06 00:30:00"
"W55",707742.6,9812713,"2017-10-06 04:30:00"
"W55",707495.6,9812853,"2017-10-06 08:30:00"
"W55",707711.2,9813108,"2017-10-06 12:30:00"
"W55",707672.6,9812817,"2017-10-06 16:30:00"
"W55",707368.7,9814004,"2017-10-06 20:30:00"
"W55",707416.3,9814028,"2017-10-07 00:30:00"
"W55",706628.3,9813889,"2017-10-07 04:30:00"
"W55",706357.6,9813857,"2017-10-07 08:30:00"
"W55",706027.7,9813370,"2017-10-07 12:30:00"
"W55",707442.3,9816148,"2017-10-07 16:30:00"
"W55",708431,9813195,"2017-10-07 20:30:00"
"W55",708562.7,9811826,"2017-10-08 00:30:00"
"W55",709113,9812654,"2017-10-08 04:30:00"
"W55",708880.1,9812900,"2017-10-08 08:30:00"
"W55",708271.6,9813266,"2017-10-08 12:30:00"
"W55",708622.2,9813241,"2017-10-08 16:30:00"
"W55",707823.7,9814646,"2017-10-08 20:30:00"
"W55",706630.6,9817783,"2017-10-09 00:30:00"
"W55",706640.8,9820136,"2017-10-09 04:30:00"
"W55",706510,9820107,"2017-10-09 08:30:00"
"W55",707088.5,9820809,"2017-10-09 12:30:00"
"W55",707204.8,9821706,"2017-10-09 16:30:00"
"W55",706937.3,9821856,"2017-10-09 20:30:00"
"W55",707061.8,9821684,"2017-10-10 00:30:00"
"W55",706445.9,9822646,"2017-10-10 04:30:00"
"W55",706190.9,9823074,"2017-10-10 08:30:00"
"W55",706812,9822930,"2017-10-10 12:30:00"
"W55",707470,9822671,"2017-10-10 16:30:00"
"W55",707304.6,9822746,"2017-10-10 20:30:00"
"W55",707073,9822621,"2017-10-11 00:30:00"
"W55",706886.4,9822553,"2017-10-11 04:30:00"
"W55",706806.8,9821931,"2017-10-11 08:30:00"
"W55",706641.8,9821605,"2017-10-11 12:30:00"
"W55",706928.3,9821531,"2017-10-11 16:30:00"
"W55",707232.1,9821335,"2017-10-11 20:30:00"
"W55",707030.1,9821104,"2017-10-12 00:30:00"
"W55",706519.1,9821473,"2017-10-12 04:30:00"
"W55",706016.6,9821225,"2017-10-12 08:30:00"
"W55",706115.9,9821388,"2017-10-12 12:30:00"
"W55",705529.5,9821223,"2017-10-12 16:30:00"
"W55",705903.6,9821248,"2017-10-12 20:30:00"
"W55",705997.7,9819041,"2017-10-13 00:30:00"
"W55",706981.5,9818310,"2017-10-13 04:30:00"
"W55",706762.9,9818214,"2017-10-13 08:30:00"
"W55",706785.7,9818192,"2017-10-13 12:30:00"
"W55",706780.3,9818160,"2017-10-13 16:30:00"
"W55",706811.8,9818136,"2017-10-13 20:30:00"
"W55",706765.2,9817871,"2017-10-14 00:30:00"
"W55",707837,9817172,"2017-10-14 04:30:00"
"W55",707822.9,9817015,"2017-10-14 08:30:00"
"W55",708588.1,9817782,"2017-10-14 12:30:00"
"W55",709775.8,9816902,"2017-10-14 16:30:00"
"W55",709805.8,9816849,"2017-10-14 20:30:00"
"W55",710472.2,9814526,"2017-10-15 00:30:00"
"W55",710973.3,9812375,"2017-10-15 04:30:00"
"W55",710494.8,9808478,"2017-10-15 08:30:00"
"W55",711781.3,9804811,"2017-10-15 12:30:00"
"W55",709550.3,9803133,"2017-10-15 16:30:00"
"W55",709266.4,9803112,"2017-10-15 20:30:00"
"W55",709071.4,9803346,"2017-10-16 00:30:00"
"W55",709290.2,9801275,"2017-10-16 04:31:00"
"W55",708957.3,9799801,"2017-10-16 08:30:00"
"W55",711235.7,9797359,"2017-10-16 12:30:00"
"W55",715461,9796020,"2017-10-16 16:30:00"
"W55",715654.2,9795678,"2017-10-16 20:30:00"
"W55",715374.4,9795488,"2017-10-17 00:30:00"
"W55",715355.5,9790501,"2017-10-17 04:30:00"
"W55",713842.4,9785158,"2017-10-17 08:30:00"
"W55",712073.9,9779781,"2017-10-17 12:30:00"
"W55",711483.2,9777842,"2017-10-17 16:30:00"
"W55",711274.7,9777801,"2017-10-17 20:30:00"
"W55",710915.8,9777388,"2017-10-18 00:30:00"
"W55",706216.8,9772782,"2017-10-18 04:30:00"
"W55",704745.7,9770924,"2017-10-18 08:30:00"
"W55",704556.1,9768668,"2017-10-18 12:30:00"
"W55",704823.6,9767325,"2017-10-18 16:30:00"
"W55",704366.1,9767571,"2017-10-18 20:30:00"
"W55",704154.5,9767497,"2017-10-19 00:30:00"
"W55",708613.9,9764349,"2017-10-19 04:31:00"
"W55",707102.4,9763455,"2017-10-19 08:30:00"
"W55",707620.3,9760211,"2017-10-19 12:30:00"
"W55",707876.6,9759409,"2017-10-19 16:30:00"
"W55",707578.1,9759028,"2017-10-19 20:30:00"
"W55",707589.5,9758288,"2017-10-20 00:30:00"
"W55",708521.7,9754873,"2017-10-20 04:30:00"
"W55",710443.8,9750307,"2017-10-20 08:30:00"
"W55",710930.4,9748657,"2017-10-20 12:30:00"
"W55",710278,9747992,"2017-10-20 16:30:00"
"W55",709944.3,9747901,"2017-10-20 20:30:00"
"W55",711463.2,9748279,"2017-10-21 00:30:00"
"W55",712592,9745896,"2017-10-21 04:30:00"
"W55",713697.8,9741273,"2017-10-21 08:30:00"
"W55",714557,9739938,"2017-10-21 12:30:00"
"W55",715201.7,9739424,"2017-10-21 16:30:00"
"W55",715172.1,9739486,"2017-10-21 20:30:00"
"W55",715382,9738836,"2017-10-22 00:30:00"
"W55",717039.3,9737329,"2017-10-22 04:30:00"
"W55",719292.7,9735082,"2017-10-22 08:30:00"
"W55",721137.7,9733426,"2017-10-22 12:30:00"
"W55",723408.6,9733624,"2017-10-22 16:30:00"
"W55",725968.8,9732084,"2017-10-22 20:30:00"
"W55",725688.8,9731527,"2017-10-23 00:30:00"
"W55",725850.4,9730461,"2017-10-23 04:30:00"
"W55",725379.5,9729974,"2017-10-23 08:30:00"
"W55",725941.2,9729261,"2017-10-23 12:30:00"
"W55",730039.1,9727980,"2017-10-23 16:30:00"
"W55",730069.9,9728019,"2017-10-23 20:30:00"
"W55",729436.4,9728109,"2017-10-24 00:30:00"
"W55",728393.9,9728764,"2017-10-24 04:30:00"
"W55",726916.4,9729525,"2017-10-24 08:30:00"
"W55",726541.5,9730779,"2017-10-24 12:30:00"
"W55",727377.3,9730697,"2017-10-24 16:30:00"
"W55",729442.9,9729433,"2017-10-24 20:30:00"
"W55",729306.2,9729926,"2017-10-25 00:30:00"
"W55",729142.3,9731971,"2017-10-25 04:30:00"
"W55",729184.1,9732394,"2017-10-25 08:30:00"
"W55",729844.7,9732647,"2017-10-25 12:30:00"
"W55",729467.4,9732661,"2017-10-25 16:30:00"
"W55",729544.2,9732746,"2017-10-25 20:30:00"
"W55",729211.5,9732840,"2017-10-26 00:30:00"
"W55",727593.6,9734330,"2017-10-26 04:30:00"
"W55",726146.5,9734482,"2017-10-26 08:30:00"
"W55",724573.7,9733453,"2017-10-26 12:30:00"
"W55",724464.7,9733323,"2017-10-26 16:30:00"
"W55",724316.6,9733619,"2017-10-26 20:30:00"
"W55",723906.6,9733598,"2017-10-27 00:30:00"
"W55",721679.9,9734104,"2017-10-27 04:30:00"
"W55",717369.3,9733514,"2017-10-27 08:30:00"
"W55",715683.3,9732636,"2017-10-27 12:30:00"
"W55",714634.8,9732760,"2017-10-27 16:30:00"
"W55",714648.9,9732746,"2017-10-27 20:30:00"
"W55",714798.4,9732430,"2017-10-28 00:30:00"
"W55",713014.8,9730802,"2017-10-28 04:30:00"
"W55",708249.6,9729564,"2017-10-28 08:30:00"
"W55",704610.5,9728025,"2017-10-28 12:30:00"
"W55",704109.3,9727677,"2017-10-28 16:30:00"
"W55",703452.2,9727847,"2017-10-28 20:30:00"
"W55",703910.8,9727953,"2017-10-29 00:30:00"
"W55",699590.3,9729770,"2017-10-29 04:30:00"
"W55",698282.6,9730048,"2017-10-29 08:30:00"
"W55",697163.2,9729828,"2017-10-29 12:30:00"
"W55",696405,9729096,"2017-10-29 16:30:00"
"W55",695647.9,9728294,"2017-10-29 20:30:00"
"W55",694938.7,9728242,"2017-10-30 00:30:00"
"W55",694214.2,9727931,"2017-10-30 04:30:00"
"W55",693454.7,9728407,"2017-10-30 08:30:00"
"W55",693561.1,9729511,"2017-10-30 12:30:00"
"W55",693360.8,9729620,"2017-10-30 16:30:00"
"W55",693631.8,9729297,"2017-10-30 20:30:00"
"W55",693120.3,9729540,"2017-10-31 00:30:00"
"W55",692565.4,9730156,"2017-10-31 04:30:00"
"W55",691447.1,9732113,"2017-10-31 08:30:00"
"W55",692872.7,9730839,"2017-10-31 12:30:00"
"W55",692704.3,9729978,"2017-10-31 16:30:00"
"W55",692875.3,9729820,"2017-10-31 20:30:00"
"W55",692812.9,9729933,"2017-11-01 00:30:00"
"W55",692623.1,9730213,"2017-11-01 04:30:00"
"W55",688798.5,9734555,"2017-11-01 12:30:00"
"W55",685848.8,9734792,"2017-11-01 20:30:00"
"W55",685685.4,9734951,"2017-11-02 00:30:00"
"W55",682863.2,9736600,"2017-11-02 04:30:00"
"W55",682217,9737061,"2017-11-02 12:30:00"
"W55",683645.6,9735663,"2017-11-02 20:30:00"
"W55",681980,9737008,"2017-11-03 00:30:00"
"W55",682340.3,9740451,"2017-11-03 04:30:00"
"W55",682101.3,9739888,"2017-11-03 12:30:00"
"W55",682482,9739442,"2017-11-03 20:30:00"
"W55",681681.6,9739410,"2017-11-04 00:30:00"
"W55",681702.5,9740979,"2017-11-04 04:30:00"
"W55",683142.9,9739111,"2017-11-04 12:30:00"
"W55",683718.7,9739253,"2017-11-04 20:30:00"
"W55",683775,9739362,"2017-11-05 00:30:00"
"W55",683123.8,9739689,"2017-11-05 04:30:00"
"W55",683017.7,9739066,"2017-11-05 12:30:00"
"W55",682366.3,9739843,"2017-11-05 20:30:00"
"W55",682204.5,9739944,"2017-11-06 00:30:00"
"W55",682098.1,9739866,"2017-11-06 04:30:00"
"W55",682448.2,9739530,"2017-11-06 12:30:00"
"W55",681837.2,9740609,"2017-11-06 20:30:00"
"W55",681630.9,9740925,"2017-11-07 00:30:00"
"W55",681741.8,9741304,"2017-11-07 04:30:00"
"W55",682519.7,9739389,"2017-11-07 12:30:00"
"W55",682867.7,9738354,"2017-11-07 20:30:00"
"W55",682083.6,9737469,"2017-11-08 00:30:00"
"W55",682825.6,9736557,"2017-11-08 04:30:00"
"W55",681114.7,9735853,"2017-11-08 12:30:00"
"W55",681143.5,9734161,"2017-11-08 20:30:00"
"W55",681462.5,9733489,"2017-11-09 00:30:00"
"W55",681374.2,9729201,"2017-11-09 04:30:00"
